Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,prob_fire_true,prob_fire_true_%,prediction
0.5634652108284575,0.1715206704599327,0.6374601685559997,-0.36029733003322234,0.1952584196718123,-0.5711789262943037,0.04036870585802261,-0.007128646815600779,-0.007263614562640323,0.08831957373157143,-0.007888360737135074,-0.11135210842191177,1.0,100.0,1
0.6040858444539932,-0.037893799133889,0.4806189533510787,0.04453923648045714,-0.2507079375366093,-0.4345732576976743,0.2164494015282321,-0.04636900615209936,-0.04751352206703353,0.038622024921894184,-0.04632249491008949,-0.11375512426408328,1.0,100.0,1
-0.1251071641418108,0.6410282120578079,-0.34531324844545197,-0.36029733003322234,0.7654011448954867,0.5324859821308946,0.6918315450222433,-0.692310884137715,-0.6787823079843426,-0.9724546173126294,-0.6855090476808203,-0.15036451569785172,1.0,100.0,1
0.5715091549886214,0.12533413081964884,0.549192046633333,-0.3097421030257412,-0.1856035977518909,-0.4843555947119226,0.12347720787309432,0.04186036898832254,0.03494571648618244,0.1468498240572356,0.03756512672360762,-0.10775620243179701,1.0,100.0,1
-0.14886158827373022,-0.47976391134185115,-0.6546239645216734,-0.21187834888789497,-0.593839969511495,1.524778672417574,-1.0276707113653045,-0.04636900615209936,-0.04751352206703353,0.03714226870906404,-0.04741071382748503,-0.11375512426408328,0.0,0.0,0
-0.14583785456883305,0.730178925268767,-0.20583177579162903,-0.36029733003322234,0.6574705691255662,0.39232016449168383,0.5660235335504611,-0.952083334154393,-0.941289981592469,-1.6160779623351058,-0.9459988246328563,-0.15906282195739282,1.0,100.0,1
0.02392613915810531,0.4690146708868008,-1.0465107048799334,-0.36029733003322234,1.254289404129007,0.766666980556976,0.8496793114617972,0.19302521564086425,0.1855685772650215,0.33011504567518923,0.18621259098079143,-0.09465879470394455,1.0,100.0,1
0.6026491204457776,-0.12065500093957349,0.45162936040113033,-0.36029733003322234,0.4128053141654517,-0.3959013819909107,0.057649426957131565,0.26141460715866155,0.2520485267359002,0.4095597532544345,0.2529690355594269,-0.08757203287150334,1.0,100.0,1
-0.03733085132444118,0.3237182600514575,-0.12151017192284853,-0.36029733003322234,0.4409397847747474,0.307596009154975,0.49941100479149597,-0.7365371185333248,-0.7276994179816114,-1.0663354640368963,-0.7308073273240092,-0.15160344054191627,1.0,100.0,1
0.09635186352978395,0.1887092200980213,0.5166988458943096,0.3468998669255305,-0.35667541947250336,-0.4493163767908987,0.20986766698456388,0.1131775520557393,0.108159924292082,0.23627704776927427,0.1092592545651265,-0.10178586061180223,1.0,100.0,1
0.6040858444539932,-0.04220883048319581,0.5166988458943096,-0.027928180156179778,-0.2507079375366093,-0.44747315541517924,0.2304354014325577,-0.09958757797731249,-0.1010913586977357,-0.03193513386349246,-0.09988975974666736,-0.11736830998010071,1.0,100.0,1
0.5990528222643888,0.004158230176070622,0.6132392876196486,-0.36029733003322234,0.20736809635179063,-0.5415984427620064,0.04612898913319286,-0.02265580370680802,-0.025366993338905408,0.06702866416964728,-0.024439530522437348,-0.11255304035636994,1.0,100.0,1
0.40577809638443546,0.4956540658872168,0.5358619248582444,-0.36029733003322234,-0.1368284033819576,-0.46775380287657026,0.0790440704286937,-0.05037181560726134,-0.051250695316667844,0.032689206358394715,-0.050318226880943916,-0.11375512426408328,1.0,100.0,1
2.029302541298687,-3.569639709544142,2.966583252985832,7.848269827442123,-7.78256582484865,-7.052789952958805,-1.5387431469845412,9.060285395446257,9.508818297077891,7.7982081506467775,9.537227604709217,11.816754013635743,0.0,0.0,0
0.35766585444654353,0.5251383123389964,0.4782548430363174,0.7986617828098032,-0.5324012663992075,-0.4014233831857567,0.3423142950388165,0.249294878553183,0.23795197258886303,0.3938843996257334,0.2392967493433365,-0.08992983672358057,1.0,100.0,1
0.4674229509194727,0.2325848417216883,0.35828400191799664,0.9664816570100484,-0.6184356474130898,-0.33705288029518904,0.3727491344970446,0.18335811231327304,0.17356225186914648,0.31694483979348936,0.1754373295573231,-0.09584382777352804,1.0,100.0,1
0.2138860439200069,0.719408664551905,0.2945887052131327,1.5728367195632647,-1.1045131555094108,-0.30215721794620665,0.3966026307892613,0.17360456578224207,0.1644660654244355,0.30638819421588365,0.1669128751002373,-0.09584382777352804,1.0,100.0,1
0.4735615857849145,0.14188827425073838,0.5668679320171441,0.058760096395001134,-0.2955141676462771,-0.49358213434174675,0.1415788652506166,0.027019808734316305,0.021064597796035166,0.12818408105199097,0.023086463150568823,-0.10895369165593273,1.0,100.0,1
0.08746293668623456,0.01439218613268805,0.5658421663564834,-0.36029733003322234,0.0011217874427542115,-0.5046571161650741,0.0592951897783335,-0.10801051058436956,-0.10502559615114809,-0.04073080072695111,-0.10601616553537925,-0.11857502396616987,1.0,100.0,1
0.5435837617347057,0.32924961808648184,0.48531999146430116,0.054029668255161256,-0.2507079375366093,-0.4308884247440978,0.19834949673209581,-0.0032811495197197305,-0.007263614562640323,0.08972224797092483,-0.006491874110849392,-0.11015232625491939,1.0,100.0,1
0.5130132516808489,0.13940934998168245,0.4073971622808414,0.8692677416378884,-0.5446832419633191,-0.3572711625405343,0.3743942268299762,0.1703339056032716,0.16141631491039085,0.30359064371876776,0.16454891588129686,-0.09584382777352804,1.0,100.0,1
-0.058071036657987976,-0.006100974052733218,0.5637854703352738,-0.3208800241471295,0.009225198920355226,-0.49911919773593105,0.047774776473447786,-0.10801051058436956,-0.10897470788360905,-0.043143731724409135,-0.10793811448840344,-0.11857502396616987,1.0,100.0,1
-5.928089729275895,0.6593036890347879,0.42379447090488315,0.8988700398634958,-0.5897418127171832,-0.3701432794240329,0.3653461756873534,0.16705340883752726,0.15835763392821697,0.29909746354220046,0.1606959501437063,-0.09702998250259708,1.0,100.0,1
1.689628018136386,-4.318940880657607,-0.18451154476771428,-0.36029733003322234,2.1136093970677927,1.9617315441753966,-1.5049359895438854,-0.21918244742671686,-0.21289122706503036,-0.18996307412430502,-0.21483693677279284,-0.12583981171845104,0.0,0.0,0
1.5128135105362241,-1.5990765801605125,1.7776112850550578,-0.36029733003322234,0.07805361670500477,-0.5249701366397864,-1.4447464163356154,-0.7826326120472098,-0.7640981812237491,-1.154864503676191,-0.7708577577697437,-0.15284359143748616,0.0,0.0,0
0.07769556256302161,0.4437402499264186,0.5709539127449934,-0.36029733003322234,-0.031304403419574946,-0.48989123363460624,0.0395458047442678,-0.034447965610395426,-0.036381564389711886,0.05329495034058677,-0.03514393904517127,-0.11255304035636994,1.0,100.0,1
-1.1461905979147127,0.2503282157014822,0.5890110405571968,-0.36029733003322234,0.12254149537117948,-0.5175822524525061,0.08398121178416285,0.08874340885415992,0.08212645691023061,0.2051128698678059,0.08431076858464706,-0.1029776556400032,1.0,100.0,1
0.7117461421722077,-0.44347084154318367,-0.6698519488296654,-0.23864364313615863,-0.5979384470380447,1.542219892822204,-1.0985412302872966,-0.014864596634887824,-0.018087947790962344,0.07631300326693848,-0.017364162480179968,-0.11135210842191177,0.0,0.0,0
-0.9459406543677256,0.18789232679646672,0.5358619248582444,-0.27665144357008575,-0.16934015148161569,-0.4732868795965152,0.12100876721673844,0.05650172106856167,0.05204165963403407,0.1658054861009231,0.05283332625399501,-0.1065598563956385,1.0,100.0,1
0.5954500940810405,0.005865639495149012,0.6388287471057162,-0.3320726772873733,0.13466799688873138,-0.5693294310931771,0.042014505457804024,-0.062469141297216445,-0.06254311674866836,0.016938070254595552,-0.06276692850907625,-0.11495836235719495,1.0,100.0,1
-0.18210735293995015,-3.2701213746474376,2.797524763664376,1.4453621874975062,-1.482475298061291,-2.1787900818544603,-1.4455708993884495,-0.5067653569888143,-0.49748299619191644,-0.6321399908422988,-0.5019604122759852,-0.14172616869747817,0.0,0.0,0
-5.22895291827255,0.6012769183362551,0.4087252122894831,0.8758793582705842,-0.5733523918590439,-0.3830200181340596,0.3842647073329062,0.14716049846390905,0.1366923486128989,0.2728436182787516,0.1393964097731274,-0.09821726101651353,1.0,100.0,1
0.06750576230323678,0.4414349396919004,-0.35216130671866497,-0.36029733003322234,0.8571668779573547,0.4462949451952513,0.8521454271686645,-0.1823599009323602,-0.18273749743773668,-0.1432340407817077,-0.1808512183221669,-0.12341353336576386,1.0,100.0,1
0.36576476139515635,0.5002037330130462,0.46205403619649094,0.7780800132702774,-0.5364949382065528,-0.41799449015260176,0.33079809745954514,0.249294878553183,0.23795197258886303,0.39235369902227785,0.23847065090902692,-0.08992983672358057,1.0,100.0,1
0.6026491204457776,-0.04393609752285637,0.5326190874560935,0.30911226664414515,-0.34851645761612715,-0.44378699684587125,0.19259034726738597,-0.054389368408607947,-0.05876539541925468,0.025970474362684983,-0.05615782648064192,-0.11495836235719495,1.0,100.0,1
-2.905750964513356,0.3489446219298437,-0.2260490307891259,-0.36029733003322234,0.7334448988576919,0.31661873712903627,0.827483916169866,-0.1823599009323602,-0.18273749743773668,-0.1441286803627794,-0.18209028379120443,-0.12341353336576386,1.0,100.0,1
-0.3036630449982241,0.005012022466965113,0.4729020156564061,0.4724582485504037,-0.3811599347956266,-0.41615287787450117,0.32174953618463215,0.09928227685303503,0.09196519975285464,0.21684212527670524,0.09385570708090374,-0.1029776556400032,1.0,100.0,1
0.20427620186097814,0.17889589321175847,-1.277455518736582,-0.36029733003322234,1.3294034195600108,0.8289764248162091,0.8283059792086536,0.20894906563773016,0.1974384641917048,0.3463266663719745,0.1997405787520077,-0.09347488117450838,1.0,100.0,1
0.5264915984981849,0.03817392363658373,-0.647149544580065,-0.12828363347787275,-0.6266367744471839,1.536988417280278,-1.101013574936637,0.05650172106856167,0.048644782464630026,0.16321315278990078,0.05118458816884137,-0.1065598563956385,0.0,0.0,0
1.987813567786904,-5.471994733992978,1.0373525342967158,-0.36029733003322234,2.489761539468043,0.5719210841783232,-1.6187318194392168,-0.47080283530554906,-0.4636030918862177,-0.5714719957361731,-0.46602083722495075,-0.1392689671696253,0.0,0.0,0
-0.013189359968419776,0.32845987440578783,-2.3653146544031647,-0.36029733003322234,1.1751054522925677,0.8183024914998782,0.8003553456221429,-0.28677354072920797,-0.28059562139908867,-0.2877626024870793,-0.2826951469304927,-0.12948805993612014,0.0,0.0,0
0.10556965332900144,0.2879827608006604,-0.16390809749824808,-0.36029733003322234,0.5453071128039962,0.35629179428325586,0.5027006470753027,-0.692310884137715,-0.6787823079843426,-0.9639763149717607,-0.6814874867380436,-0.15036451569785172,1.0,100.0,1
0.09265290822550784,-0.006957051325584919,0.5678919837828373,-0.36029733003322234,-0.015088798221240513,-0.48251057160209204,0.03213965531554044,-0.010989763599329107,-0.014467359039359572,0.08339394173780418,-0.01173842517610195,-0.11135210842191177,1.0,100.0,1
0.5853280510143218,0.052546759079437504,0.5460191585850782,-0.2986583812483262,-0.18153726265111247,-0.46959806693233913,0.12923687209300042,0.06013155587402023,0.05542752583705956,0.1690360478867102,0.055794464382454445,-0.10536465136684059,1.0,100.0,1
-0.013774748633599931,0.5663665443463092,-1.8037247936477863,-0.36029733003322234,1.3294034195600108,0.9053801189680337,0.8669419562524114,0.1438094532708131,0.13356029586432183,0.2693654252748489,0.13636101192836636,-0.09940566544668579,1.0,100.0,1
-0.8259160547500121,0.6774991995489061,-2.429889570703333,-0.36029733003322234,0.2154396587244319,0.3689058414360745,0.9253032824035506,-0.9339035074434477,-0.9152835226737934,-1.5515185944890808,-0.9246364876093404,-0.15906282195739282,0.0,0.0,0
-0.6210306401714354,0.022901285353421,0.5396236761449652,-0.05260556488924364,-0.25477964741457804,-0.4732868795965152,0.211513105872675,-0.07881048592514689,-0.08163942208977669,-0.005249198144041254,-0.0798507653601918,-0.11616275685422614,1.0,100.0,1
0.6040858444539932,-0.046528344051390995,0.5438947376047605,0.2051687408021967,-0.31589331588555625,-0.46775380287657026,0.2008176905145549,-0.034447965610395426,-0.036381564389711886,0.05329495034058677,-0.03514393904517127,-0.11255304035636994,1.0,100.0,1
-0.14688000889056663,0.3347736282673195,-0.832197469039495,-0.36029733003322234,0.9925266981390267,0.6399342898802366,0.8085762250817008,-0.41338092744083677,-0.40946979722114035,-0.4807446508227872,-0.40944429935005844,-0.13681657425840213,0.0,0.0,0
0.07638966145693962,0.34737244976056986,0.5037716529581212,0.4206448081862196,-0.3811599347956266,-0.44378699684587125,0.25922931062383026,0.06735518725807964,0.062166509270269746,0.17738476752729795,0.06201812296691038,-0.10536465136684059,1.0,100.0,1
0.4065703139437475,0.4873000591107796,0.6406487776612402,-0.3320726772873733,0.1387095401335255,-0.5730285168818336,0.0354312860409736,0.2246437875269518,0.21499415154109291,0.36699892779338045,0.21675777410220426,-0.09111040428870738,1.0,100.0,1
-2.825397202313985,0.4842580726267732,0.43976449477097757,0.7952443773215541,-0.5364949382065528,-0.41062860839333803,0.34724975578490525,0.12689803928396037,0.1177575918997946,0.2500057966461865,0.12043208995878588,-0.10059519793059186,1.0,100.0,1
-0.7464649557060055,-0.02153739435383282,0.4997825511267217,-0.36029733003322234,-0.1368284033819576,-0.4530031037732665,0.09303255573326766,0.023277903340979213,0.021064597796035166,0.12481221751144944,0.020710217833948236,-0.10895369165593273,1.0,100.0,1
-0.815575576066005,0.43912835074220224,0.5155855034643065,-0.19596885232578828,-0.2140767877800023,-0.4493163767908987,0.14733839464457718,-0.07881048592514689,-0.08163942208977669,-0.007574101574447082,-0.08097476673127063,-0.11616275685422614,1.0,100.0,1
0.3978387427871708,0.5236313743488884,0.6664493219460574,-0.27665144357008575,0.1306261417121227,-0.5933803116644543,0.07246116625270942,0.03446532810403936,0.031492692485273144,0.13956025975625028,0.032201306610944204,-0.10775620243179701,1.0,100.0,1
0.5809744187780334,0.01694674462698888,0.5304476242840869,0.464563265496307,-0.40157244589772023,-0.4566902097950365,0.2789730858428018,0.04553917298961546,0.04181770712156222,0.15277294173651768,0.042568632475481996,-0.1065598563956385,1.0,100.0,1
-0.020616878590284434,0.596096038896432,-0.9855095295459279,-0.36029733003322234,1.1592542840838465,0.8449813704221054,0.8077541410684774,0.00818057786076222,0.006996522397990382,0.10777215271329134,0.0070262031534578375,-0.11015232625491939,1.0,100.0,1
0.4018123298294661,-0.0821186268190958,-0.9664542691835868,-0.36029733003322234,1.1037373811127438,2.3917217348002833,-1.3186108645354304,0.05650172106856167,0.05204165963403407,0.16515806154342802,0.052503788300073954,-0.1065598563956385,0.0,0.0,0
0.5787940701402401,0.06602890369800858,0.6113358859681565,-0.36029733003322234,0.3242841617370726,-0.5360548173449045,0.11031209998651395,-0.018753243721173783,-0.021721129920093566,0.06989500011815598,-0.022311846130271203,-0.11135210842191177,1.0,100.0,1
0.555389026324991,-0.09871554233380954,-1.1142612492130188,-0.36029733003322234,-0.3770783871866998,1.7768499164451297,-0.9246728162173117,-0.0032811495197197305,-0.0036802875183107116,0.09391796351114487,-0.003704530595554464,-0.11015232625491939,0.0,0.0,0
0.28301983848458745,0.10538177584503562,-1.4300026216908694,-0.36029733003322234,0.8491936293777176,0.5557937833242658,0.7633603064654776,-0.5824556697597553,-0.5748916491648559,-0.7612780927659042,-0.5753889972375343,-0.14542102850739413,0.0,0.0,0
0.6012113713043984,-0.012954531991735336,0.5919695089203575,-0.36029733003322234,0.11849870411047123,-0.5120423379146368,0.0823355015010415,0.00818057786076222,0.006996522397990382,0.10777215271329134,0.0070262031534578375,-0.11015232625491939,1.0,100.0,1
0.5152659129955698,-0.0026784262560760985,0.6844769403892673,-0.14889644683379413,0.12658397455560566,-0.624855820214127,0.02802509720456494,0.0005528240319351602,-0.0036802875183107116,0.0946154625005744,-0.0030088639050620024,-0.11015232625491939,1.0,100.0,1
0.6781104568993278,-0.32257601760179877,-0.8578453467536181,-0.36029733003322234,-0.5201221706604756,1.6049381463984547,-1.0870037264401202,-0.062469141297216445,-0.06254311674866836,0.01844941020989028,-0.06166248193213542,-0.11495836235719495,0.0,0.0,0
0.414475405825014,0.47969091638712036,0.6075112567758116,-0.31530425555940617,-0.03941408931563549,-0.5120423379146368,0.03213965531554044,-0.04636900615209936,-0.051250695316667844,0.035660218299636795,-0.04850007603234448,-0.11375512426408328,1.0,100.0,1
-0.09359328714012666,-0.02153739435383282,0.5528731077838358,-0.36029733003322234,-0.06780788389884394,-0.49358213434174675,0.04119160609609695,0.12689803928396037,0.12093731675719478,0.25059824929768953,0.12104928709801198,-0.10059519793059186,1.0,100.0,1
0.48120867403763473,0.0735934450551109,0.5406942350882186,0.12397478559003229,-0.3118168517438318,-0.4585339049700883,0.20822222459510453,-0.09122918954924,-0.0932670613709406,-0.023219660685992745,-0.09304054550700029,-0.11736830998010071,1.0,100.0,1
0.5428436312080532,0.3347736282673195,0.6259349165865338,-0.36029733003322234,0.21947497343021677,-0.5508397231721575,0.07246116625270942,0.030748921263737856,0.02802821564747633,0.13489233540686735,0.028834773902685955,-0.10775620243179701,1.0,100.0,1
0.6055215447898685,-0.018960675069779307,0.5470786140592293,-0.3208800241471295,-0.08403982407360007,-0.46222157969719596,0.07822121047123388,-0.20985961842967665,-0.20418668661606457,-0.1769063711223178,-0.20549551176014136,-0.12462608534977163,1.0,100.0,1
-0.24076701183139337,0.4735935614263742,-3.103223372689237,-0.36029733003322234,0.8252665973275618,0.5862503768229704,0.8283059792086536,-0.563035019901133,-0.5504568785941543,-0.7244429031745443,-0.554465144707285,-0.1441881977363468,0.0,0.0,0
0.5744262822967395,0.10121295811424112,0.6193848330622066,-0.36029733003322234,0.20736809635179063,-0.5489912765728274,0.058472308805229356,-0.04636900615209936,-0.04751352206703353,0.038622024921894184,-0.04632249491008949,-0.11375512426408328,1.0,100.0,1
0.043938179768520415,0.5536668630934148,-0.37794653660874916,-0.36029733003322234,0.8850636919792362,0.5844595283200007,0.6868982830940028,-0.6851110932946636,-0.6719774708292666,-0.9555725481213105,-0.6774814630945594,-0.14912681448346182,1.0,100.0,1
-0.15209888084747825,0.7744024142698455,-0.16222200334220094,-0.36029733003322234,0.5813858579923414,0.3725090401419616,0.5290172815520198,-0.6088997370780881,-0.5936003070692499,-0.803149997553541,-0.5979774519273838,-0.14665507329219846,1.0,100.0,1
0.5002003823577088,0.35993321547679685,0.4315120315022614,0.6866785389499253,-0.4914821390090069,-0.38118020093788324,0.32997550535522563,0.08874340885415992,0.08541634564256645,0.20635432760411515,0.08558851509665809,-0.1029776556400032,1.0,100.0,1
0.40022383519760896,0.5100443017987372,0.6424634195173754,-0.36029733003322234,0.15083229875926094,-0.5711789262943037,0.06176382744218952,-0.14673994062599682,-0.14520511931475624,-0.09442521708888002,-0.14554765912662793,-0.12099194347658222,1.0,100.0,1
0.07274732503332228,0.22368468291603877,-2.0400953378033306,-0.36029733003322234,1.0600756313394766,0.7345799190463559,0.7806248783279709,-0.4649226897852812,-0.4580617589483819,-0.561724706244646,-0.45951993089394,-0.1392689671696253,0.0,0.0,0
0.3256829188421559,-0.1374067486918891,-1.3667615358174265,-0.36029733003322234,-0.38932398447611394,1.8080182569906846,-0.9427994510023293,-0.05037181560726134,-0.051250695316667844,0.032689206358394715,-0.050682239931297994,-0.11375512426408328,0.0,0.0,0
0.7198985686784178,-0.5484353332946669,-0.8901104193220724,-0.3320726772873733,-0.5610636914461072,1.6345170153929307,-0.9996539255695696,-0.04238083223035678,-0.04378967210146419,0.04378320696077532,-0.042342101679363406,-0.11375512426408328,0.0,0.0,0
-0.039306346910276804,-0.1435954959524661,-0.7263427479658482,-0.36029733003322234,0.9447925847820907,0.5987838129736498,0.8496793114617972,-0.4078015579744339,-0.3989718313783911,-0.4680999912873295,-0.40124343672314505,-0.13681657425840213,0.0,0.0,0
-0.2871672112505138,0.5062622230130648,-2.0772518556419453,-0.36029733003322234,0.9248905222275533,0.6220485797248402,0.8118645523942728,-0.5252012497038065,-0.5148441516832082,-0.663981743220532,-0.5201220792250255,-0.14295657859278804,0.0,0.0,0
0.006613337641967986,0.5334167240351684,-1.6335657350937425,-0.36029733003322234,1.3254527351954202,0.8911777974362582,0.8192632377205266,0.17686544818824373,0.16750693746736472,0.3097344834764405,0.16956590297817947,-0.09584382777352804,1.0,100.0,1
0.445012305819663,0.2058270139654721,0.4817975976358226,-0.36029733003322234,0.3685634420003132,-0.4272039703627121,0.06423245722560818,0.276377315756635,0.2659573715149187,0.42547558102256394,0.2664633848323785,-0.08639479241132443,1.0,100.0,1
-0.22109554329059478,0.3197627805006769,0.5222354222904917,0.19628880623842113,-0.27514294687769014,-0.4456300287700857,0.21069038686611627,0.03816911554198346,0.03494571648618244,0.14420550059340792,0.035891911638424576,-0.10775620243179701,1.0,100.0,1
0.004487090747213845,0.11037884675062866,0.5919695089203575,-0.3208800241471295,0.009225198920355226,-0.5286646495398454,0.0354312860409736,0.00818057786076222,0.0034496979067925046,0.10570678138926051,0.005647816558601854,-0.11015232625491939,1.0,100.0,1
-0.7398783621722279,0.40204785681285915,0.5528731077838358,-0.28762833387867776,-0.16121032198926205,-0.48989123363460624,0.09138686471374291,-0.054389368408607947,-0.05876539541925468,0.025221025227784667,-0.056523895738913414,-0.11495836235719495,1.0,100.0,1
0.591046024698354,-0.2285092592931333,-1.6335657350937425,-0.24403465235261174,-0.3199700973728585,1.8685459282182073,-0.8859491562983263,0.04920561123984759,0.045236822478958064,0.15670139516650494,0.045559187495023294,-0.1065598563956385,0.0,0.0,0
-0.14688000889056663,0.7416365397862978,-0.19507895894958646,-0.36029733003322234,0.6574705691255662,0.39412063323664154,0.5462870862076156,-0.7593413850617171,-0.7493861238022063,-1.1145029487365277,-0.7527866980184506,-0.15284359143748616,1.0,100.0,1
0.23641967175685266,0.005865639495149012,-0.7656163485284334,-0.36029733003322234,1.1988732121118124,0.6917524630662731,0.8340603960064422,0.027019808734316305,0.021064597796035166,0.1268367625448048,0.02206873904143049,-0.10895369165593273,1.0,100.0,1
0.08653474774534181,0.0015958010070589203,-2.429889570703333,-0.36029733003322234,1.0680168394174328,0.7524096085303024,0.785557542347772,-0.4532566496778022,-0.4470665120636156,-0.5398114871471121,-0.44610588659292866,-0.1392689671696253,0.0,0.0,0
0.4635767857201231,0.1805330567518805,0.578542472410403,0.40039844971494865,-0.40157244589772023,-0.4862007127474433,0.20410860330357272,0.12348406356290292,0.1177575918997946,0.24881978864963084,0.11950560486666005,-0.10059519793059186,1.0,100.0,1
0.23383246146841102,0.02035038331767928,-1.5005280200640232,-0.36029733003322234,1.3135988935401222,0.8503147654036625,0.8422809171506036,0.08874340885415992,0.08212645691023061,0.20573380027132152,0.08494983865928983,-0.1029776556400032,1.0,100.0,1
-0.43314520251167554,1.2637966538114769,0.9251803446459385,-0.36029733003322234,1.7464947697953,0.6756789720871444,-1.3359223691757605,-0.48863589223057247,-0.48040568705516207,-0.6027698673503918,-0.48411138776723733,-0.14049696567817885,0.0,0.0,0
0.5940071972516403,-0.028416461825313998,0.4460377822840473,0.4367133074960544,-0.36891624618366164,-0.3885400361058849,0.3192817283698416,0.027019808734316305,0.021064597796035166,0.12751065916954282,0.022747332758899806,-0.10895369165593273,1.0,100.0,1
0.414475405825014,0.4690146708868008,0.5963806063718698,-0.33768969697905576,-0.07186539729100537,-0.5212760043034589,0.06176382744218952,-0.07060921155603236,-0.07395895506614697,0.003994280705847502,-0.07276024570101848,-0.11616275685422614,1.0,100.0,1
0.43722634042850855,0.3646337382133914,0.6545737005670111,-0.24943845163850484,0.11445560072538713,-0.5822779009604988,0.06176382744218952,0.011974544650783611,0.006996522397990382,0.10914659194734398,0.008402759828632648,-0.10895369165593273,1.0,100.0,1
0.035385916033978775,0.4043750998573876,-1.2879326087212268,-0.36029733003322234,1.254289404129007,0.8254188000239533,0.8250177218117835,0.1438094532708131,0.13356029586432183,0.2699460036848009,0.13666495188753647,-0.09940566544668579,1.0,100.0,1
0.08894715024097828,0.6461534468587977,-1.756555768717429,-0.36029733003322234,1.3531012689286408,0.944407527210454,0.8948901831674985,0.2583972764588327,0.24643271316020945,0.4050352636595885,0.24888624581158716,-0.08875038028103212,1.0,100.0,1
0.5853280510143218,0.05170267192781398,0.6022131151539186,-0.36029733003322234,0.2033318485893047,-0.5268173455144044,0.07328403233924567,0.05285976659185576,0.048644782464630026,0.1619143450865606,0.0495332242853417,-0.1065598563956385,1.0,100.0,1
0.04772756562655494,0.5559108034328863,-0.39740514995648096,-0.36029733003322234,0.8850636919792362,0.5808775630064756,0.7066311419724824,-0.7826326120472098,-0.7715326525303343,-1.1678351548136037,-0.7759746085787137,-0.1540849708135893,1.0,100.0,1
0.6919071923209847,-0.3746263482481783,-0.9664542691835868,-0.36029733003322234,-0.5283079145723668,1.665809249692359,-0.9633984154113844,-0.07060921155603236,-0.07013979611661368,0.007819505188391005,-0.06978920881648693,-0.11495836235719495,0.0,0.0,0
-3.8122333905704484,0.33950266062481754,-0.5479140954458209,-0.36029733003322234,1.0680168394174328,0.589831805566045,0.8472131878896024,0.08520770283305652,0.07882617356747654,0.20200215341429742,0.08175054218938711,-0.10417058517102007,1.0,100.0,1
